timestamp,Spot,Option_Value,Ideal_Delta,H_Bandwidth,Held_Shares,Action,Trade_Size,Transaction_Cost,Cash
2025-02-25 09:01:00,5425.18,576.174097868322,0.9672884999136724,0.009209997946940343,0.958078501966732,BUY,0.958078501966732,10.395496654599752,-5208.143823954476
2025-02-25 09:02:00,5429.78,580.6134695864712,0.968281793277119,0.009052543517622387,0.9592292497594966,BUY,0.0011507477927645837,0.012496614700394563,-5214.4046279193735
2025-02-25 09:03:00,5432.98,583.7043413876354,0.968957907466109,0.008943965003961354,0.9600139424621477,BUY,0.0007846927026510242,0.008526439519297923,-5218.676374118541
2025-02-25 09:04:00,5434.14,584.8252096185352,0.9692007760193762,0.008904714240719737,0.9602960617786565,BUY,0.00028211931650878874,0.0030661517252261387,-5220.2125161328795
2025-02-25 09:05:00,5436.35,586.9615796185135,0.9696578284515762,0.008830368217181646,0.9608274602343946,BUY,0.0005313984557381302,0.005777735989703969,-5223.107161863722
2025-02-25 09:06:00,5439.41,589.9213451459727,0.9702806022744271,0.008728135015899243,0.9615524672585279,BUY,0.0007250070241333617,0.007887220914282497,-5227.058659541777
2025-02-25 09:07:00,5436.94,587.5318170982437,0.9697811053666548,0.008810329979948905,0.9615524672585279,HOLD,0.0,0.0,-5227.058659541777
2025-02-25 09:08:00,5439.5,590.008118786126,0.9703012767277438,0.008724847098517948,0.9615764296292258,BUY,2.39623706979053e-05,0.0002606866308225118,-5227.189263543819
2025-02-25 09:09:00,5441.01,591.4693077585398,0.9706050121720431,0.008674613070378801,0.9619303991016643,BUY,0.00035396947243848675,0.003851902878465062,-5229.11906688593
2025-02-25 09:10:00,5444.86,595.1971470267354,0.9713654969806665,0.008547599348289274,0.9628178976323772,BUY,0.0008874985307129046,0.00966461049987493,-5233.961036746367
2025-02-25 09:11:00,5443.4,593.7829211776998,0.9710808543842806,0.008595418753706254,0.9628178976323772,HOLD,0.0,0.0,-5233.961036746367
2025-02-25 09:12:00,5445.03,595.3615296453318,0.9714011344396005,0.008541727307825006,0.9628594071317755,BUY,4.1509499398295624e-05,0.00045204093901740324,-5234.187509256815
2025-02-25 09:13:00,5448.57,598.7918727832975,0.9720848128996687,0.008426039648459841,0.9636587732512089,BUY,0.0007993661194333201,0.008710804514721612,-5238.5516223186905
2025-02-25 09:14:00,5449.95,600.1296895783216,0.9723482527187227,0.008381126295572047,0.9639671264231506,BUY,0.0003083531719417776,0.0033610187388481813,-5240.235492706854
