timestamp,Spot,Option_Value,Ideal_Delta,H_Bandwidth,Held_Shares,Action,Trade_Size,Transaction_Cost,Cash
2024-11-08 09:01:00,4861.4,232.89110788765493,0.8321381128140547,0.02584593969696222,0.8062921731170924,BUY,0.8062921731170924,7.839417540782867,-3927.548187932216
2024-11-08 09:02:00,4861.04,232.592498743943,0.8317493116942829,0.025872359367540808,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:03:00,4860.4,232.0622750864186,0.8310553953858002,0.025919287082657727,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:04:00,4855.91,228.3572328259702,0.8261233977875546,0.026247256996042724,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:05:00,4851.37,224.63356771068766,0.8210395006760276,0.02657663535445591,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:06:00,4847.43,221.42074902052127,0.8165486591924831,0.026860496916397057,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:07:00,4845.49,219.84510517126773,0.8143112356011918,0.026999557078336872,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:08:00,4844.72,219.22067814302181,0.8134191714176595,0.027054631618447178,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:09:00,4846.31,220.50960249383115,0.8152628145094585,0.026940905872187934,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:10:00,4843.89,218.54798791213307,0.81245585720721,0.02711393740972165,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:11:00,4840.32,215.66681809154943,0.8082637965953712,0.027367714261690036,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:12:00,4842.28,217.24616351656778,0.8105751162207826,0.027228656150018217,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:13:00,4839.03,214.62872789537232,0.8067367029626495,0.027459024780524983,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:14:00,4837.79,213.63310488688376,0.8052600077862919,0.027546535590646334,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:15:00,4841.16,216.34166983427576,0.8092619870624169,0.027308302594168207,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:16:00,4844.47,219.01499582684937,0.8131406102265096,0.027072722385862207,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:17:00,4848.08,221.9451306793885,0.8173116454030387,0.026814089882200073,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:18:00,4847.68,221.6192823968354,0.8168542110412671,0.026842860534456073,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:19:00,4846.53,220.68423140580535,0.8155320064294511,0.02692541424255369,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:20:00,4844.95,219.40217650202976,0.8137046422023196,0.0270385456660545,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:21:00,4851.1,224.40658410497417,0.8207585103147226,0.02659651395981501,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:22:00,4852.22,225.32226027045954,0.8220251184231062,0.026515524027651696,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:23:00,4851.4,224.65103649320463,0.8211010175176803,0.026574874348199405,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:24:00,4848.38,222.18655998356735,0.8176660673866263,0.02679269750970779,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:25:00,4847.52,221.48636550128367,0.8166811016358329,0.026854537902885136,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:26:00,4847.55,221.51036461018657,0.8167170999834508,0.026852409592720457,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:27:00,4842.93,217.764973810421,0.8113598900905303,0.027182873662285167,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:28:00,4845.12,219.53672179444447,0.8139141668127823,0.027026622833233968,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:29:00,4843.46,218.19253010437342,0.8119827960807846,0.027145173768578054,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:30:00,4845.81,220.09542013605005,0.8147168137951577,0.026977305258376126,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:31:00,4846.27,220.46832638092974,0.8152501563098844,0.02694438102506343,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:32:00,4846.54,220.68715504792954,0.8155633700894046,0.026925053859064456,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:33:00,4845.01,219.44556598823283,0.8137940980988769,0.027034632804126824,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:34:00,4846.24,220.44277204382843,0.8152200770330108,0.026946614086379158,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:35:00,4849.16,222.81763571150805,0.8185745953977243,0.026736825775827307,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
2024-11-08 09:36:00,4850.73,224.09836699565903,0.8203622634254979,0.026623592968034314,0.8062921731170924,HOLD,0.0,0.0,-3927.548187932216
