timestamp,Spot,Option_Value,Ideal_Delta,Held_Shares,Action,Trade_Size,Transaction_Cost,Loss_Wait_Score,Loss_Trade_Score,Cash
2024-11-04 09:01:00,4873.04,30.8791721843902,0.21116302504570905,0.0,HOLD,0.0,0.0,0.023965408832700517,1.0290058675687421,0.0
2024-11-04 09:02:00,4873.47,30.969149660183916,0.21162926082859357,0.0,HOLD,0.0,0.0,0.024075602474992623,1.031368853770326,0.0
2024-11-04 09:03:00,4875.37,31.371116856976187,0.2137026167579385,0.0,HOLD,0.0,0.0,0.024568802044831164,1.0418793266631505,0.0
2024-11-04 09:04:00,4876.66,31.646081797206648,0.21511598418685307,0.0,HOLD,0.0,0.0,0.02490803451286958,1.0490475154446588,0.0
2024-11-04 09:05:00,4876.74,31.66264084460454,0.21520203390821857,0.0,HOLD,0.0,0.0,0.024928783573523617,1.0494843668415659,0.0
2024-11-04 09:06:00,4875.98,31.499427128656407,0.21436555422645476,0.0,HOLD,0.0,0.0,0.024727657297154586,1.0452421550971087,0.0
2024-11-04 09:07:00,4874.83,31.25396485040403,0.21310412990836225,0.0,HOLD,0.0,0.0,0.024425970187076845,1.0388464056011815,0.0
2024-11-04 09:08:00,4873.93,31.062745166083687,0.21211932450083454,0.0,HOLD,0.0,0.0,0.024191800123046184,1.0338547392643525,0.0
2024-11-04 09:09:00,4875.16,31.32291268648646,0.21346137251794062,0.0,HOLD,0.0,0.0,0.024511251266308362,1.0406583448445634,0.0
2024-11-04 09:10:00,4872.85,30.833981990610596,0.21093930326906074,0.0,HOLD,0.0,0.0,0.0239127894388547,1.0278755839346427,0.0
2024-11-04 09:11:00,4873.26,30.919651886612314,0.21138352322544507,0.0,HOLD,0.0,0.0,0.024017653192891834,1.0301268683936327,0.0
2024-11-04 09:12:00,4872.45,30.748845756911237,0.21050077417231428,0.0,HOLD,0.0,0.0,0.023809557105567324,1.0256544971158925,0.0
2024-11-04 09:13:00,4873.59,30.98803966801654,0.21173917870229464,0.0,HOLD,0.0,0.0,0.02410180504671204,1.0319299439317162,0.0
2024-11-04 09:14:00,4874.8,31.243495842864263,0.21305809622697036,0.0,HOLD,0.0,0.0,0.0244151180695964,1.0386156074872352,0.0
2024-11-04 09:15:00,4874.4,31.158093409320486,0.21261907868473917,0.0,HOLD,0.0,0.0,0.024310614344925513,1.0363904371408925,0.0
2024-11-04 09:16:00,4877.84,31.892635245393194,0.21639240226294243,0.0,HOLD,0.0,0.0,0.025216700346453166,1.0555275154542711,0.0
2024-11-04 09:17:00,4876.71,31.64913753513042,0.2151464382073336,0.0,HOLD,0.0,0.0,0.02491559839205646,1.0492067866700858,0.0
