timestamp,Spot,Option_Value,Ideal_Delta,Held_Shares,Action,Trade_Size,Transaction_Cost,Loss_Wait_Score,Loss_Trade_Score,Cash
2025-03-24 09:01:00,5458.55,372.7627028767474,0.8844754704807511,0.8844754704807511,BUY,0.8844754704807511,9.655907158785409,2776.286847829477,4.827953579392704,-4837.60948655149
2025-03-24 09:02:00,5458.56,372.77101690812833,0.8844838039623395,0.8844754704807511,HOLD,0.0,0.0,6.520118692243269e-11,4.548880925891354e-05,-4837.60948655149
2025-03-24 09:03:00,5463.41,377.0545942225799,0.8874580616396287,0.8844754704807511,HOLD,0.0,0.0,8.366838829451714e-06,0.01629511836332323,-4837.60948655149
2025-03-24 09:04:00,5461.67,375.5154758200679,0.8864005659410832,0.8844754704807511,HOLD,0.0,0.0,3.4833877184509537e-06,0.010514236122831684,-4837.60948655149
2025-03-24 09:05:00,5464.24,377.78819665038554,0.887965170508239,0.8844754704807511,HOLD,0.0,0.0,1.1457294870797763e-05,0.0190685584782001,-4837.60948655149
2025-03-24 09:06:00,5468.47,381.53788966171487,0.8905038475210643,0.8844754704807511,HOLD,0.0,0.0,3.4243555141729824e-05,0.03296599899364107,-4837.60948655149
2025-03-24 09:07:00,5465.02,378.4779323577759,0.8884404446022237,0.8844754704807511,HOLD,0.0,0.0,1.4794850804109744e-05,0.021668662873329997,-4837.60948655149
2025-03-24 09:08:00,5461.44,375.31024060374875,0.8862684997694233,0.8844754704807511,HOLD,0.0,0.0,3.0215895195146706e-06,0.009792521878325893,-4837.60948655149
2025-03-24 09:09:00,5461.59,375.4422909368586,0.8863623616331613,0.8844754704807511,HOLD,0.0,0.0,3.3464030694799325e-06,0.010305425849091707,-4837.60948655149
2025-03-24 09:10:00,5466.41,379.7082741361328,0.8892825072356689,0.8844754704807511,HOLD,0.0,0.0,2.1757332781322303e-05,0.026277233787450113,-4837.60948655149
