timestamp,Spot,Option_Value,Ideal_Delta,Held_Shares,Action,Trade_Size,Transaction_Cost,Loss_Wait_Score,Loss_Trade_Score,Cash
2025-03-24 09:01:00,5458.55,614.4362782502449,0.942953944612646,0.942953944612646,BUY,0.942953944612646,10.294322508730719,5527.114957860857,5.1471612543653595,-5157.45557687409
2025-03-24 09:02:00,5458.56,614.4453185105895,0.9429583440521251,0.942953944612646,HOLD,0.0,0.0,3.182892868085564e-11,2.4014604362776954e-05,-5157.45557687409
2025-03-24 09:03:00,5463.41,619.0077800072104,0.9442804023245581,0.942953944612646,HOLD,0.0,0.0,2.8985817497662186e-06,0.007246982327837621,-5157.45557687409
2025-03-24 09:04:00,5461.67,617.3697192193813,0.943811264915413,0.942953944612646,HOLD,0.0,0.0,1.2100638263768394e-06,0.004682400578013292,-5157.45557687409
2025-03-24 09:05:00,5464.24,619.7885684853081,0.9445070756381813,0.942953944612646,HOLD,0.0,0.0,3.975089138288001e-06,0.008486680674970604,-5157.45557687409
2025-03-24 09:06:00,5468.47,623.7738730762139,0.9456357784753364,0.942953944612646,HOLD,0.0,0.0,1.187043289120516e-05,0.014665528023106495,-5157.45557687409
2025-03-24 09:07:00,5465.02,620.5224526736511,0.9447196028693781,0.942953944612646,HOLD,0.0,0.0,5.1388738835144356e-06,0.009649357686205668,-5157.45557687409
2025-03-24 09:08:00,5461.44,617.151877511038,0.943755351106593,0.942953944612646,HOLD,0.0,0.0,1.057282872970185e-06,0.004376833482301897,-5157.45557687409
2025-03-24 09:09:00,5461.59,617.2926629150761,0.9437977383843761,0.942953944612646,HOLD,0.0,0.0,1.172146699626927e-06,0.004608455625743126,-5157.45557687409
2025-03-24 09:10:00,5466.41,621.8308835270582,0.9450957749752564,0.942953944612646,HOLD,0.0,0.0,7.565640397122116e-06,0.011708122912477102,-5157.45557687409
2025-03-24 09:11:00,5466.11,621.5478700296162,0.9450174380620027,0.942953944612646,HOLD,0.0,0.0,7.021567454144514e-06,0.011279282178462795,-5157.45557687409
2025-03-24 09:12:00,5469.35,624.6015783315979,0.9458775174023462,0.942953944612646,HOLD,0.0,0.0,1.411140977581304e-05,0.015990042837346376,-5157.45557687409
2025-03-24 09:13:00,5469.43,624.676679483071,0.9459001830108575,0.942953944612646,HOLD,0.0,0.0,1.4331480479595312e-05,0.016114244682329977,-5157.45557687409
2025-03-24 09:14:00,5470.21,625.4120044117572,0.9461067192510719,0.942953944612646,HOLD,0.0,0.0,1.6415911562547144e-05,0.017246339354863704,-5157.45557687409
2025-03-24 09:15:00,5469.68,624.9117681457119,0.9459691546906104,0.942953944612646,HOLD,0.0,0.0,1.5011709062153242e-05,0.016492234259240034,-5157.45557687409
2025-03-24 09:16:00,5467.06,622.4413274286344,0.945278406410371,0.942953944612646,HOLD,0.0,0.0,8.912994845041747e-06,0.01270797211587012,-5157.45557687409
2025-03-24 09:17:00,5468.16,623.4778266269004,0.945571596187768,0.942953944612646,HOLD,0.0,0.0,1.1307777490639982e-05,0.014313737637018834,-5157.45557687409
2025-03-24 09:18:00,5466.12,621.5548547709668,0.9450314643050913,0.942953944612646,HOLD,0.0,0.0,7.1173737210098574e-06,0.01135597194126908,-5157.45557687409
2025-03-24 09:19:00,5467.56,622.9115432894632,0.945415952708269,0.942953944612646,HOLD,0.0,0.0,1.0000856999550563e-05,0.013461176983304022,-5157.45557687409
2025-03-24 09:20:00,5465.57,621.035990303073,0.9448878929672284,0.942953944612646,HOLD,0.0,0.0,6.166401734039532e-06,0.01057013010835483,-5157.45557687409
2025-03-24 09:21:00,5464.09,619.6416959551007,0.9444928395439176,0.942953944612646,HOLD,0.0,0.0,3.902337033691714e-06,0.008408660405011687,-5157.45557687409
2025-03-24 09:22:00,5463.45,619.0387378233308,0.9443222056011685,0.942953944612646,HOLD,0.0,0.0,3.084203203973219e-06,0.007475425497743231,-5157.45557687409
2025-03-24 09:23:00,5467.19,622.5614225036788,0.945324264532059,0.942953944612646,HOLD,0.0,0.0,9.26858453894835e-06,0.012958989360215254,-5157.45557687409
2025-03-24 09:24:00,5463.58,619.1604286738866,0.9443604969449275,0.942953944612646,HOLD,0.0,0.0,3.259399183739751e-06,0.007684811191606478,-5157.45557687409
2025-03-24 09:25:00,5465.15,620.6386038304572,0.9447836918467831,0.942953944612646,HOLD,0.0,0.0,5.518963481037373e-06,0.009999843096644324,-5157.45557687409
2025-03-24 09:26:00,5463.73,619.3009562838133,0.9444041522245399,0.942953944612646,HOLD,0.0,0.0,3.4650536967148977e-06,0.007923542835332784,-5157.45557687409
2025-03-24 09:27:00,5457.85,613.7688455832322,0.9428042234744589,0.942953944612646,HOLD,0.0,0.0,3.6853656204254084e-08,0.0008171555140545727,-5157.45557687409
2025-03-24 09:28:00,5458.03,613.9376835927733,0.942855462384868,0.942953944612646,HOLD,0.0,0.0,1.5946255352186123e-08,0.0005375189536796213,-5157.45557687409
2025-03-24 09:29:00,5457.8,613.7211230207458,0.9427937501384338,0.942953944612646,HOLD,0.0,0.0,4.218921508635489e-08,0.0008743094013554949,-5157.45557687409
2025-03-24 09:30:00,5458.55,614.425811987805,0.943001812004865,0.942953944612646,HOLD,0.0,0.0,3.7679512099045916e-09,0.00026128655379679727,-5157.45557687409
2025-03-24 09:31:00,5454.91,611.0050465854565,0.9419959331255108,0.942953944612646,HOLD,0.0,0.0,1.5072585678348004e-06,0.005225866441288986,-5157.45557687409
2025-03-24 09:32:00,5453.66,609.8309347758113,0.9416482417203993,0.942953944612646,HOLD,0.0,0.0,2.798568871744824e-06,0.00712085963533036,-5157.45557687409
2025-03-24 09:33:00,5454.82,610.919788232165,0.9419741656740277,0.942953944612646,HOLD,0.0,0.0,1.576479023525376e-06,0.005344517749954074,-5157.45557687409
2025-03-24 09:34:00,5454.06,610.2057487819093,0.9417635578518999,0.942953944612646,HOLD,0.0,0.0,2.326414776596222e-06,0.0064924408163149865,-5157.45557687409
2025-03-24 09:35:00,5450.97,607.305397730529,0.940895584874209,0.942953944612646,HOLD,0.0,0.0,6.9480236741038694e-06,0.01122005718342817,-5157.45557687409
2025-03-24 09:36:00,5451.52,607.8210067850105,0.9410528285848172,0.942953944612646,HOLD,0.0,0.0,5.928210481881207e-06,0.010363972048029428,-5157.45557687409
2025-03-24 09:37:00,5452.77,608.9936409790816,0.9414068051429935,0.942953944612646,HOLD,0.0,0.0,3.92793632636776e-06,0.008436195685937443,-5157.45557687409
2025-03-24 09:38:00,5454.76,610.8616036585126,0.9419657535010614,0.942953944612646,HOLD,0.0,0.0,1.6036305813745765e-06,0.005390345347827527,-5157.45557687409
2025-03-24 09:39:00,5452.96,609.1712357807,0.9414635450963625,0.942953944612646,HOLD,0.0,0.0,3.645366302495762e-06,0.008127088946313227,-5157.45557687409
2025-03-24 09:40:00,5454.67,610.7763475468937,0.9419439746686595,0.942953944612646,HOLD,0.0,0.0,1.6750393396626567e-06,0.00550905275436484,-5157.45557687409
2025-03-24 09:41:00,5454.98,611.0671202677668,0.9420320845864774,0.942953944612646,HOLD,0.0,0.0,1.3956850967138442e-06,0.005028728005549599,-5157.45557687409
2025-03-24 09:42:00,5455.29,611.3579207572357,0.9421200861513405,0.942953944612646,HOLD,0.0,0.0,1.142066818106269e-06,0.004548939725375662,-5157.45557687409
2025-03-24 09:43:00,5452.56,608.7943190826454,0.94135777623199,0.942953944612646,HOLD,0.0,0.0,4.180511882573781e-06,0.008703203865629765,-5157.45557687409
2025-03-24 09:44:00,5451.25,607.5647093339212,0.9409899217472436,0.942953944612646,HOLD,0.0,0.0,6.326396792644205e-06,0.010706379645024976,-5157.45557687409
2025-03-24 09:45:00,5447.9,604.4230639026509,0.9400379168589715,0.942953944612646,HOLD,0.0,0.0,1.3928768153560712e-05,0.015886227599243304,-5157.45557687409
2025-03-24 09:46:00,5447.47,604.0197073492509,0.9399162830007116,0.942953944612646,HOLD,0.0,0.0,1.511261536231423e-05,0.01654757050116438,-5157.45557687409
2025-03-24 09:47:00,5447.63,604.1692667945099,0.9399638856979639,0.942953944612646,HOLD,0.0,0.0,1.464353217274261e-05,0.01628873464539009,-5157.45557687409
2025-03-24 09:48:00,5449.27,605.7061885069497,0.9404345039209474,0.942953944612646,HOLD,0.0,0.0,1.04029397056727e-05,0.013729112578052578,-5157.45557687409
2025-03-24 09:49:00,5449.1,605.5464215872689,0.9403877211729563,0.942953944612646,HOLD,0.0,0.0,1.0792191422022048e-05,0.013983608145213188,-5157.45557687409
2025-03-24 09:50:00,5450.68,607.0277553866781,0.9408386154006794,0.942953944612646,HOLD,0.0,0.0,7.337167858327018e-06,0.011529982629082464,-5157.45557687409
2025-03-24 09:51:00,5449.98,606.3708385705368,0.9406416256379907,0.942953944612646,HOLD,0.0,0.0,8.765091455769871e-06,0.01260209216549209,-5157.45557687409
2025-03-24 09:52:00,5450.65,606.9988665761048,0.9408334715688247,0.942953944612646,HOLD,0.0,0.0,7.3728135685611916e-06,0.011557956396304825,-5157.45557687409
2025-03-24 09:53:00,5447.44,603.9889359152739,0.9399195103745769,0.942953944612646,HOLD,0.0,0.0,1.5080353422097473e-05,0.01652989844582741,-5157.45557687409
2025-03-24 09:54:00,5448.18,604.6820890368508,0.9401333073602259,0.942953944612646,HOLD,0.0,0.0,1.3033723959919823e-05,0.015367339465890138,-5157.45557687409
2025-03-24 09:55:00,5445.84,602.489179269608,0.9394621815716289,0.942953944612646,HOLD,0.0,0.0,1.9956778246119058e-05,0.01901558283929295,-5157.45557687409
2025-03-24 09:56:00,5446.91,603.4911714843838,0.9397722956999518,0.942953944612646,HOLD,0.0,0.0,1.657585950189654e-05,0.017330155279043354,-5157.45557687409
2025-03-24 09:57:00,5449.0,605.4496497639466,0.9403726814786827,0.942953944612646,HOLD,0.0,0.0,1.0918659490255056e-05,0.014065302816966243,-5157.45557687409
2025-03-24 09:58:00,5450.52,606.8746809814493,0.9408066947806231,0.942953944612646,HOLD,0.0,0.0,7.559832600972585e-06,0.01170362815443783,-5157.45557687409
2025-03-24 09:59:00,5450.45,606.8086482588769,0.9407885222787733,0.942953944612646,HOLD,0.0,0.0,7.68813662094495e-06,0.01180252615965665,-5157.45557687409
2025-03-24 10:00:00,5452.32,608.5627663147488,0.9413186710566519,0.942953944612646,HOLD,0.0,0.0,4.387474955060607e-06,0.008916034714817927,-5157.45557687409
2025-03-24 10:01:00,5452.33,608.571779986828,0.9413231603525883,0.942953944612646,HOLD,0.0,0.0,4.363434267783735e-06,0.008891573944640366,-5157.45557687409
2025-03-24 10:02:00,5453.43,609.6039290550525,0.9416338596947553,0.942953944612646,HOLD,0.0,0.0,2.860318356110732e-06,0.007198990693772719,-5157.45557687409
2025-03-24 10:03:00,5451.64,607.9235376387778,0.9411319805119481,0.942953944612646,HOLD,0.0,0.0,5.445090706370349e-06,0.00993269236992872,-5157.45557687409
2025-03-24 10:04:00,5449.03,605.4751374999105,0.940393039226972,0.942953944612646,HOLD,0.0,0.0,1.0747231744461451e-05,0.013954450273699168,-5157.45557687409
2025-03-24 10:05:00,5447.06,603.6282938716549,0.9398306635816109,0.942953944612646,HOLD,0.0,0.0,1.5974143968320894e-05,0.017012699172910036,-5157.45557687409
2025-03-24 10:06:00,5450.3,606.6653331152338,0.940757729986681,0.942953944612646,HOLD,0.0,0.0,7.907906455426528e-06,0.011970028575897516,-5157.45557687409
2025-03-24 10:07:00,5452.94,609.1420952486742,0.9415047265842741,0.942953944612646,HOLD,0.0,0.0,3.4466726911049746e-06,0.007902498955630518,-5157.45557687409
