timestamp,Spot,Option_Value,Ideal_Delta,Held_Shares,Action,Trade_Size,Transaction_Cost,Loss_Wait_Score,Loss_Trade_Score,Cash
2025-03-24 09:01:00,5458.55,811.466616534216,0.961955194382903,0.961955194382903,BUY,0.961955194382903,10.50176105259759,8449.447232651204,5.250880526298795,-5261.382287351393
2025-03-24 09:02:00,5458.56,811.4759123393405,0.9619581628069398,0.961955194382903,HOLD,0.0,0.0,2.1285324749694042e-11,1.6203320710302764e-05,-5261.382287351393
2025-03-24 09:03:00,5463.41,816.1290182804341,0.9627472188391868,0.961955194382903,HOLD,0.0,0.0,1.518018257969106e-06,0.004327154334705425,-5261.382287351393
2025-03-24 09:04:00,5461.67,814.4588224482277,0.9624675589134168,0.961955194382903,HOLD,0.0,0.0,6.348648039232377e-07,0.002798365985371538,-5261.382287351393
2025-03-24 09:05:00,5464.24,816.9251795298896,0.9628832350523856,0.961955194382903,HOLD,0.0,0.0,2.0848066047767785e-06,0.0050710369478135986,-5261.382287351393
2025-03-24 09:06:00,5468.47,820.9870851943724,0.9635579665179954,0.961955194382903,HOLD,0.0,0.0,6.227983584871804e-06,0.008764711337588802,-5261.382287351393
2025-03-24 09:07:00,5465.02,817.6734494109269,0.9630108314342002,0.961955194382903,HOLD,0.0,0.0,2.6982673958416764e-06,0.005769077598080153,-5261.382287351393
2025-03-24 09:08:00,5461.44,814.236960587973,0.9624355649405016,0.961955194382903,HOLD,0.0,0.0,5.580065804963303e-07,0.0026235149780915253,-5261.382287351393
2025-03-24 09:09:00,5461.59,814.3806035350372,0.9624611973022587,0.961955194382903,HOLD,0.0,0.0,6.191793427317529e-07,0.0027635804843236388,-5261.382287351393
2025-03-24 09:10:00,5466.41,819.0073159163458,0.9632365577018648,0.961955194382903,HOLD,0.0,0.0,3.9776008875702905e-06,0.007004457260405871,-5261.382287351393
2025-03-24 09:11:00,5466.11,818.7189354449811,0.9631900906659112,0.961955194382903,HOLD,0.0,0.0,3.6939407549229306e-06,0.0067500789215140244,-5261.382287351393
2025-03-24 09:12:00,5469.35,821.8308499132454,0.9637045100366215,0.961955194382903,HOLD,0.0,0.0,7.4213005739423376e-06,0.009567619570665263,-5261.382287351393
2025-03-24 09:13:00,5469.43,821.9074352943271,0.9637183969093719,0.961955194382903,HOLD,0.0,0.0,7.5398162213972005e-06,0.00964371279434473,-5261.382287351393
2025-03-24 09:14:00,5470.21,822.6566470981588,0.9638422549551214,0.961955194382903,HOLD,0.0,0.0,8.638769854680777e-06,0.010322617612755007,-5261.382287351393
2025-03-24 09:15:00,5469.68,822.1470870680505,0.9637603091838279,0.961955194382903,HOLD,0.0,0.0,7.903249942910541e-06,0.009873400324323094,-5261.382287351393
2025-03-24 09:16:00,5467.06,819.6298739618896,0.9633477013529809,0.961955194382903,HOLD,0.0,0.0,4.698666926179373e-06,0.007612919155833904,-5261.382287351393
2025-03-24 09:17:00,5468.16,820.6861884175123,0.9635232696711481,0.961955194382903,HOLD,0.0,0.0,5.960579341648955e-06,0.008574486568170307,-5261.382287351393
2025-03-24 09:18:00,5466.12,818.7265474872711,0.9632008257468813,0.961955194382903,HOLD,0.0,0.0,3.75845727524427e-06,0.006808770511268853,-5261.382287351393
