timestamp,Spot,Option_Value,Ideal_Delta,Held_Shares,Action,Trade_Size,Transaction_Cost,Loss_Wait_Score,Loss_Trade_Score,Cash
2025-04-30 09:01:00,5170.59,121.88402801671464,0.63285380136441,0.63285380136441,BUY,0.63285380136441,6.5444550735936105,190.96811535600648,3.2722275367968052,-3278.771991870399
2025-04-30 09:02:00,5173.25,123.56869123205297,0.6375559125914118,0.63285380136441,HOLD,0.0,0.0,1.1725843443958041e-05,0.024325196905086565,-3278.771991870399
2025-04-30 09:03:00,5173.38,123.65050864871091,0.6377865624476237,0.63285380136441,HOLD,0.0,0.0,1.2905067613036456e-05,0.02551904753267563,-3278.771991870399
2025-04-30 09:04:00,5174.73,124.51015272743825,0.6401644334789454,0.63285380136441,HOLD,0.0,0.0,2.8360678179412225e-05,0.037830547322049296,-3278.771991870399
2025-04-30 09:05:00,5174.34,124.26035188317564,0.6394800644890606,0.63285380136441,HOLD,0.0,0.0,2.3295854336769443e-05,0.03428653833640424,-3278.771991870399
2025-04-30 09:06:00,5171.53,122.4738395787308,0.6345248662876061,0.63285380136441,HOLD,0.0,0.0,1.4799808830964282e-06,0.00864196238225591,-3278.771991870399
2025-04-30 09:07:00,5172.72,123.2274582433597,0.6366285959922204,0.63285380136441,HOLD,0.0,0.0,7.555373880783472e-06,0.019525955667167336,-3278.771991870399
2025-04-30 09:08:00,5175.15,124.77502075695384,0.6409086682933705,0.63285380136441,HOLD,0.0,0.0,3.443451631289269e-05,0.04168514458740943,-3278.771991870399
2025-04-30 09:09:00,5175.76,125.16447636532848,0.6419812031711543,0.63285380136441,HOLD,0.0,0.0,4.422562318877864e-05,0.047241241175274395,-3278.771991870399
2025-04-30 09:10:00,5176.3,125.50968521520281,0.6429298208809491,0.63285380136441,HOLD,0.0,0.0,5.390738185478067e-05,0.05215649982346096,-3278.771991870399
2025-04-30 09:11:00,5176.5,125.63712023497828,0.6432819003708881,0.63285380136441,HOLD,0.0,0.0,5.774496080148357e-05,0.053981054507033416,-3278.771991870399
2025-04-30 09:12:00,5180.39,128.14573210175877,0.6500741342577856,0.63285380136441,HOLD,0.0,0.0,0.0001577027842050223,0.08920804031751375,-3278.771991870399
2025-04-30 09:13:00,5180.78,128.39791040949376,0.6507537064256466,0.63285380136441,HOLD,0.0,0.0,0.0001704210036771915,0.09273547014315288,-3278.771991870399
2025-04-30 09:14:00,5180.86,128.44898337489258,0.6508943437228152,0.63285380136441,HOLD,0.0,0.0,0.00017311482276951464,0.09346552428296681,-3278.771991870399
2025-04-30 09:15:00,5184.93,131.1051429550953,0.6579378389253956,0.63285380136441,HOLD,0.0,0.0,0.00033520619973058613,0.13005897887108078,-3278.771991870399
2025-04-30 09:16:00,5183.22,129.9844559907947,0.6549880889232318,0.63285380136441,HOLD,0.0,0.0,0.00026083252381547175,0.11472688196063603,-3278.771991870399
2025-04-30 09:17:00,5182.17,129.29847658444896,0.6531722688462831,0.63285380136441,HOLD,0.0,0.0,0.0002197032952041957,0.10529375263053806,-3278.771991870399
2025-04-30 09:18:00,5180.14,127.97845701072947,0.6496490332615722,0.63285380136441,HOLD,0.0,0.0,0.0001499983101684693,0.08700165255976552,-3278.771991870399
2025-04-30 09:19:00,5181.79,129.04926918831825,0.6525168525718525,0.63285380136441,HOLD,0.0,0.0,0.00020572771391636697,0.10188980211621344,-3278.771991870399
2025-04-30 09:20:00,5179.39,127.49115452375509,0.6483463187756056,0.63285380136441,HOLD,0.0,0.0,0.00012759468271122634,0.08024178975437189,-3278.771991870399
2025-04-30 09:21:00,5179.26,127.4062198255665,0.6481213637267451,0.63285380136441,HOLD,0.0,0.0,0.00012390995358155168,0.07907467504074751,-3278.771991870399
2025-04-30 09:22:00,5179.76,127.72884231307808,0.6489940767732514,0.63285380136441,HOLD,0.0,0.0,0.00013850725415784053,0.08360275295169999,-3278.771991870399
2025-04-30 09:23:00,5182.02,129.1955711907126,0.652922256489899,0.63285380136441,HOLD,0.0,0.0,0.00021431739190809574,0.1039951358293862,-3278.771991870399
2025-04-30 09:24:00,5182.96,129.80772787250862,0.6545518068968287,0.63285380136441,HOLD,0.0,0.0,0.000250626337746475,0.11245989475430446,-3278.771991870399
2025-04-30 09:25:00,5183.51,130.16625588233637,0.6555045227261168,0.63285380136441,HOLD,0.0,0.0,0.0002731764891906207,0.11741024068562063,-3278.771991870399
2025-04-30 09:26:00,5181.59,128.91306068237736,0.652181500605848,0.63285380136441,HOLD,0.0,0.0,0.0001987548670112889,0.10014821311244251,-3278.771991870399
2025-04-30 09:27:00,5181.62,128.93171414740527,0.6522352012488517,0.63285380136441,HOLD,0.0,0.0,0.00019986316825291347,0.10042704926922055,-3278.771991870399
2025-04-30 09:28:00,5179.43,127.51007586964352,0.648428926642031,0.63285380136441,HOLD,0.0,0.0,0.0001289610010446007,0.08067027111666827,-3278.771991870399
2025-04-30 09:29:00,5176.66,125.72409792354574,0.6435903765204416,0.63285380136441,HOLD,0.0,0.0,6.121561021612336e-05,0.05557959914722227,-3278.771991870399
2025-04-30 09:30:00,5175.81,125.17813168348266,0.6421014628881778,0.63285380136441,HOLD,0.0,0.0,4.539958307291203e-05,0.04786413899133246,-3278.771991870399
2025-04-30 09:31:00,5175.59,125.03637968798648,0.6417168434389084,0.63285380136441,HOLD,0.0,0.0,4.1698143031527946e-05,0.04587147193035315,-3278.771991870399
2025-04-30 09:32:00,5174.52,124.35153666590759,0.6398378886044037,0.63285380136441,HOLD,0.0,0.0,2.588158168423805e-05,0.03613929910509202,-3278.771991870399
2025-04-30 09:33:00,5176.7,125.74628698627839,0.6436667180407648,0.63285380136441,HOLD,0.0,0.0,6.209020164641494e-05,0.05597522575848567,-3278.771991870399
2025-04-30 09:34:00,5175.7,125.10418282633191,0.6419145911149051,0.63285380136441,HOLD,0.0,0.0,4.358144835842516e-05,0.046895929511637326,-3278.771991870399
2025-04-30 09:35:00,5176.35,125.51990990542299,0.6430564324935675,0.63285380136441,HOLD,0.0,0.0,5.527172262350183e-05,0.052812389645414036,-3278.771991870399
2025-04-30 09:36:00,5173.01,123.38621374961258,0.6371836731234515,0.63285380136441,HOLD,0.0,0.0,9.941869678222773e-06,0.022398469908238888,-3278.771991870399
2025-04-30 09:37:00,5171.32,122.31362238982501,0.6341989045506135,0.63285380136441,HOLD,0.0,0.0,9.588383385769997e-07,0.006955959008877368,-3278.771991870399
2025-04-30 09:38:00,5170.4,121.73144058178468,0.6325708456297456,0.63285380136441,HOLD,0.0,0.0,4.2414724343440934e-08,0.0014629943305088861,-3278.771991870399
2025-04-30 09:39:00,5172.16,122.84391744371214,0.63568732245648,0.63285380136441,HOLD,0.0,0.0,4.2562601472015885e-06,0.01465542445156032,-3278.771991870399
2025-04-30 09:40:00,5171.39,122.35526785546608,0.6343271875625387,0.63285380136441,HOLD,0.0,0.0,1.1504801762035263e-06,0.007619454651140498,-3278.771991870399
2025-04-30 09:41:00,5167.67,120.01265441730038,0.6277239185931722,0.63285380136441,HOLD,0.0,0.0,1.3926301357271763e-05,0.026509541300442575,-3278.771991870399
2025-04-30 09:42:00,5168.72,120.67025753958569,0.6295939678729696,0.63285380136441,HOLD,0.0,0.0,5.625850792441242e-06,0.016849166563878002,-3278.771991870399
2025-04-30 09:43:00,5167.98,120.20508830683639,0.6282787769140432,0.63285380136441,HOLD,0.0,0.0,1.1077961461579713e-05,0.02364363485900681,-3278.771991870399
2025-04-30 09:44:00,5168.54,120.55546268687567,0.6292767049684835,0.63285380136441,HOLD,0.0,0.0,6.773738292265093e-06,0.018488365806202032,-3278.771991870399
2025-04-30 09:45:00,5169.57,121.20210029625105,0.6311084805901392,0.63285380136441,HOLD,0.0,0.0,1.6132093091398261e-06,0.009022557915047144,-3278.771991870399
2025-04-30 09:46:00,5170.65,121.88219213399407,0.63302556808606,0.63285380136441,HOLD,0.0,0.0,1.5631465595327464e-08,0.0008881455992994672,-3278.771991870399
2025-04-30 09:47:00,5169.25,120.99895676070673,0.6305430416279051,0.63285380136441,HOLD,0.0,0.0,2.82745706388082e-06,0.011944894767928285,-3278.771991870399
2025-04-30 09:48:00,5172.47,123.03266602113217,0.6362483693267172,0.63285380136441,HOLD,0.0,0.0,6.109368757389992e-06,0.01755830094799509,-3278.771991870399
2025-04-30 09:49:00,5173.75,123.84565102078159,0.6385080094107681,0.63285380136441,HOLD,0.0,0.0,1.6958436517382756e-05,0.029253458879845106,-3278.771991870399
2025-04-30 09:50:00,5174.66,124.42513347265003,0.6401116801197756,0.63285380136441,HOLD,0.0,0.0,2.7952098633350554e-05,0.03755705488023986,-3278.771991870399
2025-04-30 09:51:00,5171.22,122.23801773939067,0.6340424500735999,0.63285380136441,HOLD,0.0,0.0,7.487286257290073e-07,0.006146763977936932,-3278.771991870399
2025-04-30 09:52:00,5169.55,121.18331767745894,0.6310830244657096,0.63285380136441,HOLD,0.0,0.0,1.6605981056758527e-06,0.009154119716676764,-3278.771991870399
2025-04-30 09:53:00,5171.53,122.43241546199852,0.634594040660954,0.63285380136441,HOLD,0.0,0.0,1.6050456979001027e-06,0.008999699729256133,-3278.771991870399
2025-04-30 09:54:00,5172.16,122.83070879012666,0.6357095855740803,0.63285380136441,HOLD,0.0,0.0,4.3234061996186145e-06,0.014770572857888098,-3278.771991870399
2025-04-30 09:55:00,5171.55,122.44331374616968,0.6346323740529247,0.63285380136441,HOLD,0.0,0.0,1.6765482496576355e-06,0.009197977587288032,-3278.771991870399
2025-04-30 09:56:00,5175.55,124.98889221026684,0.6416852522375575,0.63285380136441,HOLD,0.0,0.0,4.1400777252982445e-05,0.04570761556651806,-3278.771991870399
2025-04-30 09:57:00,5175.57,125.00081972337375,0.6417219234260789,0.63285380136441,HOLD,0.0,0.0,4.1745633941398515e-05,0.045897586498711555,-3278.771991870399
2025-04-30 09:58:00,5174.73,124.4628233013309,0.6402470604792603,0.63285380136441,HOLD,0.0,0.0,2.900538315185783e-05,0.038258119739388904,-3278.771991870399
